City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
347,Gander,CA,48.9682,-54.5906,57.33,87,100,6.91,overcast clouds
348,Bima,ID,-8.4667,118.7167,88.3,54,65,8.21,broken clouds
349,Sigli,ID,5.3848,95.9609,85.78,63,69,5.66,broken clouds
350,Haines Junction,CA,60.7522,-137.5108,60.75,41,30,8.05,scattered clouds
351,Campina Verde,BR,-19.5356,-49.4864,72.28,32,3,6.78,clear sky
352,Auburn,US,47.3073,-122.2284,80.4,62,74,1.01,broken clouds
353,Pilar,BR,-9.5972,-35.9567,71.53,89,44,4.97,scattered clouds
354,Planeta Rica,CO,8.4147,-75.5883,74.73,95,1,7.11,clear sky
355,Pizarro,CO,4.9533,-77.366,77.11,88,82,2.28,light rain
356,Oytal,KZ,42.9057,73.2697,76.3,22,0,7.29,clear sky
357,Tuy Hoa,VN,13.0833,109.3,93.87,50,71,6.13,broken clouds
358,Kloulklubed,PW,7.0419,134.2556,82.9,79,100,17.11,overcast clouds
359,West Plains,US,36.7281,-91.8524,68.83,91,0,1.01,mist
360,Ueckermunde,DE,53.7379,14.0447,74.55,81,100,6.78,overcast clouds
361,Havoysund,NO,70.9963,24.6622,50.23,83,100,18.66,light rain
362,Verkhnetulomskiy,RU,68.6073,31.7962,68.13,91,100,8.52,overcast clouds
363,Limbang,MY,4.75,115.0,89.71,50,54,5.17,broken clouds
364,Tessalit,ML,20.1986,1.0114,82.65,57,44,8.37,scattered clouds
365,Magnitogorsk,RU,53.4186,59.0472,50.83,93,100,11.18,mist
366,Thongwa,MM,16.7619,96.5278,84.36,93,100,5.77,overcast clouds
367,Leshukonskoye,RU,64.8989,45.7622,73.08,60,53,6.58,broken clouds
368,Montenegro,ME,42.5,19.3,64.15,83,0,0.0,clear sky
369,Schwabisch Hall,DE,49.1113,9.7391,66.06,94,100,4.61,light rain
370,Brisbane,AU,-27.4679,153.0281,76.75,40,0,10.36,clear sky
371,Port Hardy,CA,50.6996,-127.4199,66.38,82,20,2.3,few clouds
372,Kalmunai,LK,7.4167,81.8167,87.28,60,79,4.05,broken clouds
373,Port-Gentil,GA,-0.7193,8.7815,74.3,87,100,9.93,overcast clouds
374,Sakata,JP,38.9167,139.855,73.58,100,75,17.27,broken clouds
375,Byron Bay,AU,-28.65,153.6167,73.71,56,0,7.2,clear sky
376,Manjacaze,MZ,-24.7117,33.8828,63.07,62,1,9.89,clear sky
377,Kupang,ID,-10.1667,123.5833,88.38,48,20,20.71,few clouds
378,Olinda,BR,-8.0089,-34.8553,76.73,69,40,10.36,scattered clouds
379,Vao,NC,-22.6667,167.4833,63.43,83,100,14.85,light rain
380,Kjollefjord,NO,70.9457,27.3465,50.05,87,75,10.36,light rain
381,San Jacinto,US,33.7839,-116.9586,90.93,40,1,3.0,clear sky
382,Voyvozh,RU,62.892,54.9635,60.44,41,35,1.07,scattered clouds
383,Emerald,AU,-23.5333,148.1667,73.35,29,0,6.44,clear sky
384,Biga,TR,40.2281,27.2422,76.05,55,1,0.78,clear sky
385,Zarechnyy,RU,53.2036,45.1923,71.24,44,100,10.18,light rain
386,Jiaohe,CN,43.7286,127.3447,78.28,68,81,8.77,broken clouds
387,Christchurch,NZ,-43.5333,172.6333,52.0,91,100,6.91,overcast clouds
388,Bristol,US,41.8334,-71.1662,67.48,73,64,1.01,broken clouds
389,Ygatimi,PY,-24.0833,-55.5,67.69,98,100,8.05,light rain
390,Pontes E Lacerda,BR,-15.2261,-59.3353,77.11,57,32,5.01,scattered clouds
391,Hofn,IS,64.2539,-15.2082,48.11,89,100,3.04,overcast clouds
392,Georgetown,MY,5.4112,100.3354,87.89,70,40,16.11,scattered clouds
393,Tukrah,LY,32.5341,20.5791,79.77,80,1,5.37,clear sky
394,Tambura,SS,5.6,27.4667,65.82,97,100,4.47,overcast clouds
395,Elko,US,41.0002,-115.5012,80.22,24,3,1.99,clear sky
396,Pochutla,MX,15.7432,-96.4661,79.83,93,99,3.22,overcast clouds
397,Kodinsk,RU,58.6881,99.1844,50.61,98,100,5.64,light rain
398,Kurumkan,RU,54.3,110.3,62.8,52,51,3.65,broken clouds
399,Provideniya,RU,64.3833,-173.3,51.91,58,75,15.66,broken clouds
400,Camopi,GF,3.1655,-52.3158,70.59,99,26,2.64,scattered clouds
401,Frederikshavn,DK,57.4407,10.5366,60.69,81,99,3.33,overcast clouds
402,Hunchun,CN,42.8675,130.3581,83.8,57,13,1.99,few clouds
403,Sooke,CA,48.3746,-123.7276,80.58,64,1,23.02,clear sky
404,Komsomolets,KZ,53.7453,62.0708,60.12,50,63,11.3,broken clouds
405,Florianopolis,BR,-27.6146,-48.5012,66.42,96,40,10.36,scattered clouds
406,Creston,US,41.0586,-94.3614,69.71,88,0,4.61,clear sky
407,Cacule,BR,-14.5033,-42.2222,62.1,78,9,6.71,clear sky
408,Severo-Yeniseyskiy,RU,60.3725,93.0408,57.52,75,93,6.64,light rain
409,Eenhana,NA,-17.4667,16.3333,52.57,31,1,1.95,clear sky
410,Nicoya,CR,10.1483,-85.452,74.52,93,89,2.33,overcast clouds
411,Maturin,VE,9.75,-63.1767,71.96,91,10,4.25,clear sky
412,Chumphon,TH,10.3333,98.8333,85.51,60,69,8.7,broken clouds
413,Sur,OM,22.5667,59.5289,93.83,49,76,7.85,broken clouds
414,Fairview,US,40.8126,-73.999,70.48,74,75,4.61,broken clouds
415,Nhulunbuy,AU,-12.2333,136.7667,81.21,50,20,12.66,few clouds
416,Kibondo,TZ,-3.5864,30.7203,64.09,64,85,2.8,overcast clouds
417,Aswan,EG,24.0934,32.907,85.3,28,0,6.91,clear sky
418,Yerbogachen,RU,61.2767,108.0108,52.21,93,100,7.07,light rain
419,Kondagaon,IN,19.6,81.6667,83.88,65,35,10.4,scattered clouds
420,Mbuji-Mayi,CD,-6.15,23.6,69.39,82,59,2.35,broken clouds
421,Basco,PH,20.4487,121.9702,80.73,83,100,16.02,moderate rain
422,Puerto Escondido,MX,15.85,-97.0667,81.43,69,100,0.0,overcast clouds
423,Gunjur,GM,13.2019,-16.7339,73.47,100,75,0.0,light rain
424,Terrak,NO,65.087,12.3715,49.87,86,19,4.16,few clouds
425,Lompoc,US,34.6391,-120.4579,60.53,94,100,5.75,fog
426,Kamalpur,IN,24.2,91.8333,94.6,54,56,4.97,light rain
427,Ipixuna,BR,-1.7625,-48.8043,72.5,93,7,4.27,clear sky
428,Hovd,MN,48.0056,91.6419,67.93,12,13,5.75,few clouds
429,Mandiana,GN,10.6333,-8.6833,67.96,98,68,4.05,broken clouds
430,Keetmanshoop,NA,-26.5833,18.1333,46.35,74,36,7.83,scattered clouds
431,San Luis,AR,-33.295,-66.3356,41.49,31,2,6.2,clear sky
432,Bosaso,SO,11.2842,49.1816,93.18,38,0,23.02,clear sky
433,Kidal,ML,18.4411,1.4078,81.28,59,63,9.08,broken clouds
434,San Anselmo,US,37.9747,-122.5616,71.02,79,0,12.66,clear sky
435,Bagdarin,RU,54.4333,113.6,65.88,38,3,2.13,clear sky
436,Nguru,NG,12.8791,10.4526,72.23,86,75,7.67,broken clouds
437,Dingle,PH,10.9995,122.6711,85.05,71,100,3.8,overcast clouds
438,Nioro,GM,13.35,-15.75,73.08,96,100,3.47,overcast clouds
439,Tabou,CI,4.423,-7.3528,73.13,83,36,4.85,scattered clouds
440,Mastic Beach,US,40.7668,-72.8521,66.97,94,100,4.0,overcast clouds
441,Churapcha,RU,62.0025,132.4325,65.62,47,36,6.29,scattered clouds
442,Severo-Kurilsk,RU,50.6789,156.125,56.53,90,67,14.54,broken clouds
443,Salto,UY,-31.3833,-57.9667,46.87,80,65,8.01,broken clouds
444,Svetlyy,RU,54.675,20.1347,72.97,68,92,5.68,overcast clouds
445,Coahuayana,MX,18.7333,-103.6833,78.87,86,100,2.82,overcast clouds
446,Surt,LY,31.2089,16.5887,82.45,54,0,4.61,clear sky
447,Tawau,MY,4.2498,117.8871,89.73,62,86,7.0,overcast clouds
448,Stornoway,GB,58.2093,-6.3865,55.36,93,100,18.41,overcast clouds
449,Buala,SB,-8.145,159.5921,84.16,66,37,5.97,scattered clouds
450,Tiznit,MA,29.5833,-9.5,69.01,58,0,1.54,clear sky
451,San Isidro,PE,-12.1167,-77.05,60.01,88,100,5.75,overcast clouds
452,Aksu,CN,41.1231,80.2644,80.08,41,0,8.9,clear sky
453,Makat,KZ,47.6469,53.3463,87.35,16,68,12.95,broken clouds
454,Oktyabrskoye,RU,43.0645,44.7417,73.54,78,15,0.0,few clouds
455,Frunze,UA,48.6686,38.7544,81.54,44,34,6.76,scattered clouds
456,Turayf,SA,31.6725,38.6637,79.05,38,0,9.22,clear sky
457,Gayeri,BF,12.6497,0.4931,72.91,85,9,5.75,clear sky
458,Sobolevo,RU,54.4299,31.8996,66.97,73,31,7.43,light rain
459,Baracoa,CU,20.3467,-74.4958,79.45,87,16,3.09,few clouds
460,Pong,TH,19.1493,100.2752,80.1,71,96,4.0,overcast clouds
461,Nyurba,RU,63.2842,118.3319,55.45,90,100,3.42,light rain
462,Zhanakorgan,KZ,43.9098,67.2495,82.58,14,0,25.72,clear sky
463,Freeport,US,40.6576,-73.5832,71.02,69,40,3.44,scattered clouds
464,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,57.06,46,77,16.89,broken clouds
465,Acajutla,SV,13.5928,-89.8275,78.53,83,85,3.65,overcast clouds
466,Monte Gordo,PT,37.1819,-7.4523,68.34,65,0,13.24,clear sky
467,Krasnyy Yar,RU,46.5331,48.3456,88.97,21,4,19.84,clear sky
468,Saint Anthony,US,45.0205,-93.218,71.65,92,100,4.61,overcast clouds
469,Alyangula,AU,-13.8483,136.4192,77.47,48,2,4.38,clear sky
470,Mendota,US,36.7536,-120.3816,88.07,25,3,11.25,clear sky
471,Ninghai,CN,29.2892,121.4247,91.96,60,61,12.53,broken clouds
472,Chor,PK,25.5167,69.7667,78.6,90,100,18.32,very heavy rain
473,Zhob,PK,31.3411,69.4481,67.91,96,100,6.64,overcast clouds
474,Yenotayevka,RU,47.2456,47.0281,87.42,30,68,18.32,broken clouds
475,Bay City,US,43.5945,-83.8889,66.42,86,40,3.44,scattered clouds
476,Castlemaine,AU,-37.0667,144.2167,54.28,81,98,9.35,light rain
477,Lerwick,GB,60.1545,-1.1494,53.6,76,53,16.49,broken clouds
478,Lata,PT,40.1629,-8.3327,52.74,91,2,3.71,clear sky
479,Vila,PT,42.0304,-8.1588,49.08,83,22,5.99,few clouds
480,Omboue,GA,-1.5746,9.2618,73.18,87,98,5.39,overcast clouds
481,Swan River,CA,52.1058,-101.2676,64.29,88,90,1.14,overcast clouds
482,Palu,ID,-0.8917,119.8707,88.68,63,97,3.51,overcast clouds
483,Cherskiy,RU,68.75,161.3,61.79,39,3,17.47,clear sky
484,Ejby,DK,55.4858,12.0817,65.91,88,100,3.44,moderate rain
485,Kontagora,NG,10.3999,5.4695,70.7,91,82,3.94,broken clouds
486,Kahului,US,20.8947,-156.47,84.22,74,20,21.85,few clouds
487,Buloh Kasap,MY,2.5536,102.764,92.53,47,13,6.24,few clouds
488,Biak,ID,-0.9131,122.8766,80.26,77,95,6.2,overcast clouds
489,Muros,ES,42.7762,-9.0603,56.84,88,6,8.9,clear sky
490,Tyret Pervaya,RU,53.6703,102.3106,48.47,95,100,8.81,moderate rain
491,Usinsk,RU,65.9939,57.5281,56.95,46,69,8.79,broken clouds
492,Pamanukan,ID,-6.2842,107.8106,91.63,42,43,11.88,scattered clouds
493,Le Port,RE,-20.9373,55.2919,75.16,59,0,2.39,clear sky
494,Sault Sainte Marie,CA,46.5168,-84.3333,62.89,89,0,3.44,clear sky
495,Antofagasta,CL,-23.65,-70.4,56.48,78,33,7.25,scattered clouds
496,Pyapon,MM,16.2833,95.6833,83.17,80,99,14.7,overcast clouds
497,Vila Do Maio,CV,15.1333,-23.2167,79.59,78,100,13.58,overcast clouds
498,Dwarka,IN,22.2394,68.9678,81.73,84,100,20.6,light rain
499,Islamkot,PK,24.6997,70.177,81.64,82,100,17.45,moderate rain
500,Nurota,UZ,40.5614,65.6886,79.72,15,0,19.8,clear sky
501,Sunland Park,US,31.7965,-106.58,72.81,80,20,5.75,few clouds
502,Pitimbu,BR,-7.4706,-34.8086,72.19,80,37,13.47,scattered clouds
503,Diffa,NE,13.3154,12.6113,74.23,83,76,9.01,broken clouds
504,Kosa,RU,59.9445,54.9977,56.86,48,19,4.32,few clouds
505,San Felipe,VE,10.3399,-68.7425,73.02,93,34,2.04,scattered clouds
506,Colesberg,ZA,-30.72,25.0972,38.84,79,62,5.41,broken clouds
507,Almaznyy,RU,48.0448,40.045,79.93,46,81,7.11,broken clouds
508,Meadow Lake,US,34.8014,-106.5436,77.11,59,45,5.19,scattered clouds
509,Yankton,US,42.8711,-97.3973,71.85,78,0,6.91,clear sky
510,Borger,NL,52.9233,6.7931,64.8,95,88,7.16,overcast clouds
511,Tevaitoa,PF,-16.7833,-151.5,70.59,85,100,5.06,light rain
512,Khani,GE,41.9563,42.9566,69.37,43,3,2.15,clear sky
513,Sakakah,SA,29.9697,40.2064,90.97,19,50,3.87,scattered clouds
514,Perbaungan,ID,3.5679,98.956,80.17,76,96,3.74,light rain
515,Tanout,NE,14.9709,8.8879,79.54,66,61,16.2,broken clouds
516,Santa Fe,AR,-31.6333,-60.7,47.98,47,68,8.99,light rain
517,Iralaya,HN,15.0,-83.2333,80.11,87,100,9.48,overcast clouds
518,Cap-Chat,CA,49.1001,-66.6821,59.0,88,100,11.5,light rain
519,Matamoros,MX,25.5333,-103.25,77.86,52,84,6.24,broken clouds
520,Kinablangan,PH,7.6947,126.5503,75.13,94,100,2.77,overcast clouds
521,Alice Springs,AU,-23.7,133.8833,87.35,8,3,13.8,clear sky
522,Mpanda,TZ,-6.3655,31.0409,67.28,43,27,2.59,scattered clouds
523,Glendive,US,47.1053,-104.7125,74.82,49,0,9.22,clear sky
524,Bazpur,IN,29.15,79.1167,92.73,49,14,4.59,few clouds
525,Beshpagir,RU,45.0217,42.3808,76.42,66,35,6.2,scattered clouds
526,Stoughton,US,42.1251,-71.1023,69.39,78,40,9.22,scattered clouds
527,Beitbridge,ZW,-22.2167,30.0,65.1,37,42,4.81,scattered clouds
528,Pachora,IN,20.6667,75.35,84.34,66,65,14.2,broken clouds
529,Dukat,RU,62.55,155.55,42.53,93,100,5.37,overcast clouds
530,Acapulco,MX,16.8634,-99.8901,82.22,74,40,4.61,scattered clouds
531,Aksarka,RU,66.5606,67.7975,54.39,52,86,11.3,overcast clouds
532,Aklavik,CA,68.2191,-135.0107,62.73,69,100,6.73,overcast clouds
533,Riyadh,SA,24.6877,46.7219,89.74,10,59,15.43,broken clouds
534,Sawakin,SD,19.1059,37.3321,94.15,50,31,12.46,scattered clouds
535,Madang,PG,-5.2246,145.7966,81.03,86,76,10.65,broken clouds
536,Pak Phanang,TH,8.3511,100.202,93.22,53,33,2.98,scattered clouds
537,Nizhniy Ingash,RU,56.2,96.53,49.39,81,86,9.04,overcast clouds
538,Lawton,US,34.6087,-98.3903,76.91,72,100,11.5,overcast clouds
539,Yatou,CN,37.15,122.3833,80.42,71,88,11.36,overcast clouds
540,Carinhanha,BR,-14.3047,-43.765,68.7,47,6,6.42,clear sky
541,La Macarena,CO,2.1837,-73.7849,71.01,97,12,3.0,few clouds
542,Beirut,LB,33.8889,35.4944,77.74,69,20,3.44,few clouds
543,Wilkie,CA,52.4168,-108.7014,62.98,79,90,6.29,overcast clouds
544,Chapaevsk,RU,52.9813,49.7112,73.85,43,100,15.43,overcast clouds
545,Marquette,US,46.5333,-87.6335,63.84,78,97,7.09,overcast clouds
546,Slave Lake,CA,55.2834,-114.769,66.18,77,0,3.44,clear sky
547,Abu Kamal,SY,34.4506,40.9171,88.86,32,0,12.12,clear sky
548,Sohagpur,IN,22.7,78.2,81.07,77,28,11.88,scattered clouds
549,Mayumba,GA,-3.432,10.6554,69.84,91,13,5.32,few clouds
550,Half Moon Bay,US,37.4636,-122.4286,72.45,84,0,14.97,mist
551,Metro,ID,-5.1131,105.3067,83.57,72,60,8.84,broken clouds
552,San Jeronimo,PE,-11.9472,-75.2829,50.36,75,15,1.1,few clouds
553,Kieta,PG,-6.2167,155.6333,82.8,76,22,6.87,light rain
554,Kapit,MY,2.0167,112.9333,94.5,47,89,0.96,overcast clouds
555,Bartica,GY,6.4,-58.6167,75.52,97,9,2.44,clear sky
556,Matagami,CA,49.7502,-77.6328,53.71,82,0,0.0,clear sky
557,Pryozerne,UA,45.2698,36.3303,79.79,63,23,5.06,few clouds
558,Rovaniemi,FI,66.5,25.7167,51.21,93,40,10.36,scattered clouds
559,Sinolon,PH,6.2439,124.8144,75.78,78,100,4.56,overcast clouds
560,Ginir,ET,7.1333,40.7,60.69,70,76,12.06,broken clouds
561,Niquelandia,BR,-14.4739,-48.4597,70.41,35,0,3.76,clear sky
562,Margate,GB,51.3813,1.3862,64.31,94,25,1.01,scattered clouds
563,Chumikan,RU,54.7183,135.315,61.02,94,100,2.3,light rain
564,Parrita,CR,9.5201,-84.3225,78.08,88,72,1.39,broken clouds
565,Bac Lieu,VN,9.285,105.7244,88.03,62,64,8.95,broken clouds
566,Champerico,GT,14.3,-91.9167,76.3,92,100,8.72,overcast clouds
567,West Bay,KY,19.3667,-81.4167,84.0,81,96,1.99,overcast clouds
568,Los Llanos De Aridane,ES,28.6585,-17.9182,67.75,80,40,11.5,scattered clouds
569,Gat,IL,31.61,34.7642,79.39,100,0,1.77,clear sky
570,Ginda,IN,30.6945,78.4932,75.04,74,54,5.17,broken clouds
571,Xuanhua,CN,40.6103,115.0447,70.66,98,100,5.88,light rain
572,Timoteo,BR,-19.5825,-42.6444,67.06,92,3,3.85,clear sky
573,Gull Lake,CA,50.1001,-108.4847,67.69,47,6,6.87,clear sky
574,Along,IN,28.1667,94.7667,92.46,55,100,1.72,overcast clouds
575,Teberda,RU,43.4456,41.7448,72.03,58,42,0.92,scattered clouds
576,Westport,US,41.1415,-73.3579,69.03,89,75,4.61,broken clouds
577,Badhni Kalan,IN,30.6833,75.2833,87.94,66,0,7.9,clear sky
578,Paysandu,UY,-32.3214,-58.0756,43.61,48,100,7.54,overcast clouds
579,Xichang,CN,27.8964,102.2634,82.6,62,92,2.68,overcast clouds
580,Strezhevoy,RU,60.7333,77.5889,50.43,78,100,8.39,overcast clouds
581,Pauini,BR,-7.7136,-66.9764,74.46,83,4,2.37,clear sky
582,Sistranda,NO,63.7256,8.834,46.36,75,10,17.27,clear sky
583,Tobermory,CA,45.2501,-81.6665,68.88,75,53,4.92,broken clouds
584,Akita,JP,39.7167,140.1167,72.54,100,75,6.91,light intensity shower rain
585,Ugoofaaru,MV,5.6667,73.0,80.78,74,69,3.18,broken clouds
586,Jacareacanga,BR,-6.2222,-57.7528,79.77,50,30,2.04,scattered clouds
587,Tsabong,BW,-26.0217,22.401,46.85,58,0,14.16,clear sky
588,Santa Marta,CO,11.2408,-74.199,80.65,83,20,5.75,few clouds
589,Quiniput,PH,7.1783,122.221,73.31,74,100,4.09,overcast clouds
590,Vila Velha,BR,-20.3297,-40.2925,71.55,87,40,10.0,scattered clouds
591,College,US,64.8569,-147.8028,71.58,47,75,6.91,broken clouds
592,Baruun-Urt,MN,46.6806,113.2792,58.15,56,100,17.29,overcast clouds
593,Krabi,TH,8.0726,98.9105,89.06,83,75,3.44,broken clouds
594,Mandera,KE,3.9366,41.867,76.14,61,68,17.02,broken clouds
595,Kudahuvadhoo,MV,2.6708,72.8944,81.9,73,59,6.46,broken clouds
596,Dongargaon,IN,20.9667,80.85,86.76,61,6,10.38,clear sky
597,Eregli,TR,37.5133,34.0467,75.92,31,0,2.53,clear sky
598,Rzeszow,PL,50.0413,21.999,60.82,100,40,2.3,mist
599,Panaba,MX,21.2833,-88.2667,75.88,90,96,6.69,overcast clouds
600,Salalah,OM,17.0151,54.0924,75.29,100,100,6.91,light intensity drizzle
601,Quthing,LS,-30.4,27.7003,43.39,43,100,3.67,overcast clouds
602,Baykit,RU,61.67,96.37,65.91,43,94,5.3,overcast clouds
603,Haysville,US,37.5645,-97.3523,74.34,68,40,4.61,scattered clouds
604,Muravlenko,RU,63.7898,74.523,50.83,82,88,10.38,overcast clouds
605,Shahrud,IR,36.4182,54.9763,77.63,10,0,4.74,clear sky
606,Honiara,SB,-9.4333,159.95,83.34,67,41,2.46,scattered clouds
607,Bajil,YE,15.0584,43.2851,87.69,51,100,4.43,overcast clouds
608,Bairiki,KI,1.3292,172.9752,86.0,70,20,11.5,few clouds
609,Aykhal,RU,66.0,111.5,48.34,84,100,16.8,overcast clouds
610,Cayenne,GF,4.9333,-52.3333,78.84,89,100,1.14,overcast clouds
611,Trabzon,TR,40.9167,39.8333,71.69,78,75,9.22,broken clouds
612,Altea,ES,38.5989,-0.0514,77.63,50,29,3.0,scattered clouds
613,Sirjan,IR,29.452,55.6814,79.61,12,0,12.08,clear sky
614,San Andres,CO,12.5847,-81.7006,82.42,89,20,8.05,few clouds
615,Kamyshla,RU,54.1169,52.1426,69.44,43,98,8.39,overcast clouds
616,Valparaiso,CL,-33.0393,-71.6273,52.48,74,0,5.75,clear sky
617,Aktas,KZ,49.7789,72.9608,56.95,34,38,10.94,scattered clouds
618,Lima,PE,-12.0432,-77.0282,58.89,88,100,5.75,overcast clouds
619,Soldotna,US,60.4878,-151.0583,55.42,82,100,18.41,overcast clouds
620,Yining,CN,29.0361,114.5636,103.01,34,69,4.38,broken clouds
621,Maldonado,UY,-34.6667,-54.9167,51.19,62,83,14.81,broken clouds
622,Nayoro,JP,44.3506,142.4578,74.64,72,100,5.06,light rain
623,Batagay,RU,67.6333,134.6333,72.05,42,90,5.95,overcast clouds
624,Shahr-E Babak,IR,30.1165,55.1186,76.77,12,0,15.43,clear sky
625,Yulara,AU,-25.2406,130.9889,80.44,32,0,17.27,clear sky
626,Prainha,BR,-1.8,-53.48,74.97,67,0,2.53,clear sky
627,San Patricio,US,28.017,-97.5169,85.89,80,68,8.79,broken clouds
628,Arlit,NE,18.7369,7.3853,87.8,44,5,5.01,clear sky
629,Roebourne,AU,-20.7833,117.1333,82.69,31,41,12.08,scattered clouds
630,Lisa,RO,43.8,25.1333,75.24,52,0,3.96,clear sky
631,Erdenet,MN,49.0333,104.0833,56.46,74,86,6.06,overcast clouds
632,Banepa,NP,27.6298,85.5214,80.92,65,40,3.44,scattered clouds
633,Chililabombwe,ZM,-12.3648,27.8229,58.32,58,4,4.09,clear sky
634,Talcahuano,CL,-36.7167,-73.1167,40.68,100,7,2.3,mist
635,Ganzhou,CN,28.8184,115.4327,101.46,39,58,5.26,broken clouds
636,Acari,PE,-15.4311,-74.6158,61.97,70,57,4.5,broken clouds
637,Kaura Namoda,NG,12.5898,6.5779,73.78,90,100,5.46,light rain
638,Filadelfia,US,39.9523,-75.1638,69.82,84,61,5.14,broken clouds
639,Novocheboksarsk,RU,56.111,47.4776,68.56,60,0,6.71,clear sky
640,Ryotsu,JP,38.0833,138.4333,78.64,77,63,14.58,broken clouds
641,Brokopondo,SR,4.75,-55.1667,75.45,89,67,2.46,broken clouds
642,Mecca,SA,21.4267,39.8261,86.29,64,22,5.06,few clouds
643,Osmaniye,TR,37.0742,36.2478,79.27,73,0,2.15,clear sky
644,Gimli,CA,50.6336,-96.9907,63.45,93,94,10.42,overcast clouds
645,Turbat,PK,26.0023,63.044,86.86,70,97,5.97,overcast clouds
646,Canavieiras,BR,-15.675,-38.9472,69.6,84,40,7.31,scattered clouds
647,Pringsewu,ID,-5.3582,104.9744,82.35,78,60,3.22,broken clouds
648,Hirara,JP,24.8,125.2833,89.87,70,75,18.41,broken clouds
649,Gamba,GA,-2.65,10.0,70.57,90,67,5.01,broken clouds
650,Djibo,BF,14.1022,-1.6306,77.25,80,93,12.24,overcast clouds
651,Bubaque,GW,11.2833,-15.8333,78.53,82,100,15.48,moderate rain
652,Derzhavinsk,KZ,51.1,66.3167,62.22,38,92,14.41,overcast clouds
653,Weatherford,US,32.7593,-97.7972,76.46,82,84,9.78,broken clouds
654,Madras,IN,13.0878,80.2785,89.58,73,20,10.36,few clouds
655,Amravati,IN,20.9333,77.75,82.2,71,5,12.39,clear sky
656,Arman,RU,59.7,150.1667,53.98,97,100,6.08,light rain
657,Touros,BR,-5.1989,-35.4608,73.58,84,100,15.08,overcast clouds
658,Samarai,PG,-10.6167,150.6667,77.58,58,54,11.81,broken clouds
659,Pacific Grove,US,36.6177,-121.9166,62.2,92,100,3.44,overcast clouds
660,Panlaitan,PH,12.1191,119.8486,83.35,72,91,6.8,overcast clouds
661,Celestun,MX,20.8667,-90.4,80.31,82,22,13.04,few clouds
662,Svetlogorsk,BY,52.6333,29.7333,66.58,72,23,7.34,few clouds
663,Pucallpa,PE,-8.3791,-74.5539,80.64,74,20,6.91,few clouds
664,Mount Pleasant,US,32.7941,-79.8626,71.58,97,0,1.01,mist
665,Bowen,AU,-20.0167,148.2333,69.55,56,58,14.14,broken clouds
666,Hue,VN,16.4667,107.6,95.11,46,20,4.61,few clouds
667,Kirakira,SB,-10.4544,161.9205,83.25,64,24,2.59,few clouds
668,Hami,CN,42.8,93.45,80.02,25,0,5.12,clear sky
669,Pisco,PE,-13.7,-76.2167,60.85,82,100,3.44,mist
670,Sesheke,ZM,-17.4759,24.2968,56.88,39,5,4.81,clear sky
671,Grand Gaube,MU,-20.0064,57.6608,72.37,77,38,4.0,scattered clouds
672,Nemuro,JP,43.3236,145.575,66.16,88,100,12.55,overcast clouds
673,Carutapera,BR,-1.195,-46.02,75.99,89,9,5.79,clear sky
674,Preston,GB,53.7667,-2.7167,61.66,77,97,5.93,overcast clouds
675,Balta,UA,47.9355,29.6198,70.3,75,100,6.62,overcast clouds
676,Neuquen,AR,-38.9516,-68.0591,37.29,70,0,3.44,clear sky
677,Bayan,CN,46.0833,127.4,79.97,64,81,15.5,broken clouds
678,Tutoia,BR,-2.7619,-42.2744,77.14,85,58,13.31,broken clouds
679,Hobbs,US,32.7026,-103.136,75.81,64,20,3.44,few clouds
680,Teacapan,MX,22.55,-105.75,79.72,83,100,2.48,overcast clouds
681,Cochrane,CA,51.1834,-114.4687,69.04,71,0,9.22,clear sky
682,Oriximina,BR,-1.7656,-55.8661,75.97,60,1,4.12,clear sky
683,Ust-Maya,RU,60.4167,134.5333,65.79,51,100,1.63,overcast clouds
684,Tullow,IE,52.8003,-6.7369,58.24,81,100,5.48,overcast clouds
685,Raipur,IN,21.2333,81.6333,86.14,79,40,10.36,scattered clouds
686,Bathsheba,BB,13.2167,-59.5167,81.21,83,40,14.97,scattered clouds
687,Saint-Prosper,CA,46.2117,-70.4811,60.03,96,100,11.72,overcast clouds
688,Nhamunda,BR,-2.1861,-56.7131,76.8,59,54,3.42,broken clouds
689,Kita,ML,13.0349,-9.4895,70.09,98,94,2.77,overcast clouds
690,Cardston,CA,49.2,-113.3019,66.29,52,0,2.3,clear sky
691,Ardakan,IR,32.31,54.0175,86.38,11,0,5.79,clear sky
692,Iglesias,IT,39.3114,8.535,83.93,93,64,2.8,broken clouds
693,Werda,BW,-25.2667,23.2833,47.79,38,0,11.16,clear sky
694,Teodoro Sampaio,BR,-22.5325,-52.1675,65.46,88,46,6.44,heavy intensity rain
695,Bani Walid,LY,31.7566,13.9942,81.46,31,0,5.97,clear sky
696,Rocha,UY,-34.4833,-54.3333,47.35,66,97,12.19,overcast clouds
697,Moron,AR,-34.6534,-58.6198,49.75,51,21,8.12,few clouds
698,Novokruchininskiy,RU,51.7833,113.7667,62.33,34,100,6.06,overcast clouds
699,Alihe,CN,50.5667,123.7167,77.05,27,35,8.3,scattered clouds
700,Bangassou,CF,4.7413,22.8184,67.73,99,99,1.92,overcast clouds
